Arrondissement,Code arrondissement,Latitude,Longitude
Saint-Léonard,25,45.579471,-73.589989
Saint-Léonard,25,45.580899,-73.592408
Saint-Léonard,25,45.58146,-73.593854
Saint-Léonard,25,45.582726,-73.596339
Saint-Léonard,25,45.583977,-73.595536
Saint-Léonard,25,45.584403,-73.594124
Saint-Léonard,25,45.585376,-73.590926
Saint-Léonard,25,45.583252,-73.584541
Saint-Léonard,25,45.587604,-73.585284
Saint-Léonard,25,45.5881,-73.588304
Saint-Léonard,25,45.588898,-73.592012
Saint-Léonard,25,45.591845,-73.594801
Saint-Léonard,25,45.590615,-73.597814
Saint-Léonard,25,45.594012,-73.595497
Saint-Léonard,25,45.595059,-73.59385
Saint-Léonard,25,45.593683,-73.592291
Saint-Léonard,25,45.596534,-73.591694
Saint-Léonard,25,45.596309,-73.589365
Saint-Léonard,25,45.595494,-73.587291
Saint-Léonard,25,45.593616,-73.585603
Saint-Léonard,25,45.593178,-73.588362
Saint-Léonard,25,45.593226,-73.582736
Saint-Léonard,25,45.595877,-73.583425
Saint-Léonard,25,45.60246,-73.595375
Saint-Léonard,25,45.598171,-73.592277
Saint-Léonard,25,45.59958,-73.596142
Saint-Léonard,25,45.597493,-73.594716
Saint-Léonard,25,45.597899,-73.596518
Saint-Léonard,25,45.598961,-73.59807
Saint-Léonard,25,45.599702,-73.599381
Saint-Léonard,25,45.599596,-73.602121
Saint-Léonard,25,45.599156,-73.604453
Saint-Léonard,25,45.598425,-73.604616
Saint-Léonard,25,45.597445,-73.605684
Saint-Léonard,25,45.597692,-73.607604
Saint-Léonard,25,45.596469,-73.611241
Saint-Léonard,25,45.594217,-73.612588
Saint-Léonard,25,45.592408,-73.613729
Saint-Léonard,25,45.589658,-73.61255
Saint-Léonard,25,45.588679,-73.612165
Saint-Léonard,25,45.588874,-73.610158
Saint-Léonard,25,45.587049,-73.612605
Saint-Léonard,25,45.586328,-73.614179
Saint-Léonard,25,45.584662,-73.613599
Saint-Léonard,25,45.584324,-73.615005
Saint-Léonard,25,45.584019,-73.61604
Saint-Léonard,25,45.583351,-73.617056
Saint-Léonard,25,45.581686,-73.61595
Saint-Léonard,25,45.578927,-73.609842
Saint-Léonard,25,45.579629,-73.610854
Saint-Léonard,25,45.578853,-73.607972
Saint-Léonard,25,45.579433,-73.606683
Saint-Léonard,25,45.579746,-73.605841
Saint-Léonard,25,45.580603,-73.604985
Saint-Léonard,25,45.581435,-73.60695
Saint-Léonard,25,45.582994,-73.605009
Saint-Léonard,25,45.583688,-73.607074
Saint-Léonard,25,45.585483,-73.604017
Saint-Léonard,25,45.587128,-73.60479
Saint-Léonard,25,45.586552,-73.607882
Saint-Léonard,25,45.588511,-73.601974
Saint-Léonard,25,45.590373,-73.601881
Saint-Léonard,25,45.586841,-73.600155
Saint-Léonard,25,45.583509,-73.6027
Saint-Léonard,25,45.582845,-73.598294
Saint-Léonard,25,45.581729,-73.600531
Saint-Léonard,25,45.580125,-73.597396
Saint-Léonard,25,45.578333,-73.599458
Saint-Léonard,25,45.580199,-73.601743
Saint-Léonard,25,45.576155,-73.603333
Saint-Léonard,25,45.577556,-73.606876
Saint-Léonard,25,45.576584,-73.600639
Saint-Léonard,25,45.575979,-73.597872
Saint-Léonard,25,45.593858,-73.604841
Saint-Léonard,25,45.594621,-73.600894
Saint-Léonard,25,45.592491,-73.607266
Saint-Léonard,25,45.590569,-73.608873
Saint-Léonard,25,45.585804,-73.60899
Saint-Léonard,25,45.5821,-73.609474
Saint-Léonard,25,45.582071,-73.613148
Saint-Léonard,25,45.580773,-73.611899
Saint-Léonard,25,45.58028,-73.613802
Saint-Léonard,25,45.581832,-73.571627
Saint-Léonard,25,45.583396,-73.57023
Saint-Léonard,25,45.583259,-73.566733
Saint-Léonard,25,45.584764,-73.568731
Saint-Léonard,25,45.585231,-73.572598
Saint-Léonard,25,45.586041,-73.566329
Saint-Léonard,25,45.587396,-73.566819
Saint-Léonard,25,45.587313,-73.61817
Saint-Léonard,25,45.585051,-73.619738
Saint-Léonard,25,45.583162,-73.619877
Saint-Léonard,25,45.601133,-73.60147
Saint-Léonard,25,45.602137,-73.600194
Saint-Léonard,25,45.591956,-73.616432
Verdun,26,45.473296,-73.567216
Verdun,26,45.471078,-73.566599
Verdun,26,45.470328,-73.565092
Verdun,26,45.469693,-73.56741
Verdun,26,45.468,-73.568383
Verdun,26,45.47075,-73.569645
Verdun,26,45.469657,-73.570715
Verdun,26,45.472174,-73.571173
Verdun,26,45.468097,-73.570914
Verdun,26,45.465959,-73.570002
Verdun,26,45.466095,-73.568346
Verdun,26,45.46482,-73.567758
Verdun,26,45.465829,-73.566164
Verdun,26,45.465545,-73.564231
Verdun,26,45.463656,-73.56537
Verdun,26,45.46233,-73.566808
Verdun,26,45.461557,-73.569305
Verdun,26,45.46067,-73.569384
Verdun,26,45.459783,-73.569468
Verdun,26,45.458934,-73.569545
Verdun,26,45.458238,-73.569596
Verdun,26,45.457656,-73.569645
Verdun,26,45.457073,-73.569706
Verdun,26,45.45648,-73.569759
Verdun,26,45.45583,-73.569805
Verdun,26,45.455119,-73.569894
Verdun,26,45.45419,-73.56997
Verdun,26,45.45303,-73.570072
Verdun,26,45.451822,-73.570186
Verdun,26,45.450951,-73.569397
Verdun,26,45.449947,-73.570176
Verdun,26,45.44851,-73.572411
Verdun,26,45.449061,-73.574763
Verdun,26,45.449818,-73.574695
Verdun,26,45.450854,-73.574599
Verdun,26,45.451801,-73.574506
Verdun,26,45.452796,-73.574932
Verdun,26,45.453966,-73.573932
Verdun,26,45.455295,-73.574218
Verdun,26,45.456019,-73.57415
Verdun,26,45.456672,-73.574083
Verdun,26,45.457269,-73.574027
Verdun,26,45.45785,-73.573982
Verdun,26,45.458433,-73.573934
Verdun,26,45.460459,-73.573316
Verdun,26,45.461753,-73.573623
Verdun,26,45.462638,-73.573611
Verdun,26,45.46413,-73.573459
Verdun,26,45.464217,-73.575542
Verdun,26,45.465298,-73.575415
Verdun,26,45.464309,-73.577767
Verdun,26,45.457536,-73.57785
Verdun,26,45.455528,-73.578339
Verdun,26,45.453879,-73.581881
Verdun,26,45.453374,-73.579213
Verdun,26,45.45255,-73.579378
Verdun,26,45.451814,-73.579595
Verdun,26,45.450299,-73.579935
Verdun,26,45.449392,-73.581083
Verdun,26,45.448087,-73.579299
Verdun,26,45.447176,-73.582195
Verdun,26,45.446575,-73.578916
Verdun,26,45.445224,-73.577886
Verdun,26,45.444737,-73.580089
Verdun,26,45.445815,-73.582699
Verdun,26,45.446447,-73.586814
Verdun,26,45.448037,-73.585763
Verdun,26,45.442417,-73.58581
Verdun,26,45.446157,-73.57492
Verdun,26,45.446945,-73.574929
Verdun,26,45.447613,-73.574891
Verdun,26,45.45007,-73.552305
Verdun,26,45.453138,-73.566243
Verdun,26,45.456781,-73.562986
Verdun,26,45.456024,-73.566226
Verdun,26,45.456897,-73.565652
Verdun,26,45.457477,-73.565516
Verdun,26,45.458061,-73.565416
Verdun,26,45.458761,-73.565349
Verdun,26,45.459608,-73.565263
Verdun,26,45.460481,-73.565168
Verdun,26,45.460436,-73.561925
Verdun,26,45.46824,-73.56359
Verdun,26,45.461322,-73.555052
Verdun,26,45.465111,-73.553537
Verdun,26,45.463406,-73.551932
Verdun,26,45.464506,-73.548012
Verdun,26,45.461319,-73.549841
Verdun,26,45.46147,-73.544285
Verdun,26,45.458957,-73.548682
Verdun,26,45.459571,-73.554014
Verdun,26,45.455893,-73.547643
Verdun,26,45.456855,-73.543689
Verdun,26,45.459368,-73.542409
Verdun,26,45.461869,-73.542117
Verdun,26,45.469463,-73.53953
Verdun,26,45.466577,-73.536585
Verdun,26,45.43672,-73.585725
Verdun,26,45.438533,-73.584339
Verdun,26,45.438722,-73.589032
Verdun,26,45.438419,-73.593677
Verdun,26,45.465368,-73.571672
Verdun,26,45.46399,-73.570216
Verdun,26,45.464037,-73.539375
Verdun,26,45.455563,-73.543793
Verdun,26,45.461224,-73.577513
Ville-Marie,27,45.493228,-73.582817
Ville-Marie,27,45.492754,-73.581593
Ville-Marie,27,45.492078,-73.580508
Ville-Marie,27,45.49237,-73.578897
Ville-Marie,27,45.492075,-73.577697
Ville-Marie,27,45.493065,-73.579404
Ville-Marie,27,45.494042,-73.580061
Ville-Marie,27,45.494925,-73.582293
Ville-Marie,27,45.494076,-73.581611
Ville-Marie,27,45.497754,-73.586129
Ville-Marie,27,45.500945,-73.583733
Ville-Marie,27,45.498776,-73.582366
Ville-Marie,27,45.497073,-73.582666
Ville-Marie,27,45.498648,-73.576931
Ville-Marie,27,45.495837,-73.578269
Ville-Marie,27,45.495761,-73.574511
Ville-Marie,27,45.491164,-73.568049
Ville-Marie,27,45.50037,-73.554336
Ville-Marie,27,45.503356,-73.557023
Ville-Marie,27,45.5076,-73.553516
Ville-Marie,27,45.509071,-73.558399
Ville-Marie,27,45.510381,-73.558546
Ville-Marie,27,45.510202,-73.560946
Ville-Marie,27,45.512234,-73.559561
Ville-Marie,27,45.512968,-73.5674
Ville-Marie,27,45.511986,-73.563444
Ville-Marie,27,45.512453,-73.564805
Ville-Marie,27,45.515248,-73.566114
Ville-Marie,27,45.504503,-73.567706
Ville-Marie,27,45.538617,-73.558175
Ville-Marie,27,45.537733,-73.555302
Ville-Marie,27,45.537874,-73.551622
Ville-Marie,27,45.536432,-73.552237
Ville-Marie,27,45.535262,-73.553345
Ville-Marie,27,45.53388,-73.553873
Ville-Marie,27,45.534882,-73.557324
Ville-Marie,27,45.536315,-73.556244
Ville-Marie,27,45.537383,-73.558964
Ville-Marie,27,45.536093,-73.559749
Ville-Marie,27,45.534805,-73.560625
Ville-Marie,27,45.533784,-73.558623
Ville-Marie,27,45.533276,-73.560282
Ville-Marie,27,45.532652,-73.561366
Ville-Marie,27,45.531115,-73.561406
Ville-Marie,27,45.520171,-73.564565
Ville-Marie,27,45.5215,-73.564237
Ville-Marie,27,45.52247,-73.563703
Ville-Marie,27,45.523737,-73.563294
Ville-Marie,27,45.522457,-73.55943
Ville-Marie,27,45.521173,-73.560867
Ville-Marie,27,45.519789,-73.560932
Ville-Marie,27,45.519037,-73.562331
Ville-Marie,27,45.517582,-73.561456
Ville-Marie,27,45.517562,-73.565056
Ville-Marie,27,45.517393,-73.559961
Ville-Marie,27,45.518149,-73.561004
Ville-Marie,27,45.518874,-73.557415
Ville-Marie,27,45.520027,-73.558379
Ville-Marie,27,45.521187,-73.556723
Ville-Marie,27,45.52033,-73.555621
Ville-Marie,27,45.522234,-73.554953
Ville-Marie,27,45.519655,-73.553525
Ville-Marie,27,45.520942,-73.552007
Ville-Marie,27,45.522799,-73.551751
Ville-Marie,27,45.524439,-73.553411
Ville-Marie,27,45.523094,-73.54921
Ville-Marie,27,45.526423,-73.549085
Ville-Marie,27,45.528464,-73.548124
Ville-Marie,27,45.529527,-73.549093
Ville-Marie,27,45.530707,-73.549671
Ville-Marie,27,45.531611,-73.555457
Ville-Marie,27,45.531079,-73.558571
Ville-Marie,27,45.52836,-73.559736
Ville-Marie,27,45.529466,-73.561968
Ville-Marie,27,45.527697,-73.561227
Ville-Marie,27,45.526369,-73.5616
Ville-Marie,27,45.524435,-73.558763
Ville-Marie,27,45.525689,-73.557188
Ville-Marie,27,45.528415,-73.551807
Ville-Marie,27,45.523242,-73.556959
Ville-Marie,27,45.5295,-73.546085
Ville-Marie,27,45.512679,-73.551265
Ville-Marie,27,45.515578,-73.554245
Ville-Marie,27,45.513378,-73.555884
Ville-Marie,27,45.515165,-73.557625
Ville-Marie,27,45.516343,-73.556564
Ville-Marie,27,45.510124,-73.568853
Ville-Marie,27,45.505465,-73.563085
Ville-Marie,27,45.506478,-73.562335
Ville-Marie,27,45.490912,-73.581808
Ville-Marie,27,45.490528,-73.579777
Ville-Marie,27,45.495447,-73.580344
Ville-Marie,27,45.49566,-73.581359
Ville-Marie,27,45.497523,-73.584567
Ville-Marie,27,45.533394,-73.54802
Ville-Marie,27,45.532056,-73.551651
Ville-Marie,27,45.530566,-73.552786
Ville-Marie,27,45.528705,-73.55515
Ville-Marie,27,45.513826,-73.532325
Ville-Marie,27,45.517014,-73.554849
Ville-Marie,27,45.518241,-73.554667
Ville-Marie,27,45.501926,-73.578214
Ville-Marie,27,45.501376,-73.579514
Ville-Marie,27,45.501175,-73.580885
Ville-Marie,27,45.500056,-73.580515
Ville-Marie,27,45.503196,-73.593801
Ville-Marie,27,45.494057,-73.590185
Ville-Marie,27,45.494408,-73.597047
Ville-Marie,27,45.494045,-73.586312
Ville-Marie,27,45.492596,-73.584151
Ville-Marie,27,45.491788,-73.582724
Ville-Marie,27,45.491248,-73.584353
Ville-Marie,27,45.490787,-73.585875
Ville-Marie,27,45.49216,-73.575377
Ville-Marie,27,45.489397,-73.580794
Ville-Marie,27,45.504474,-73.543392
Ville-Marie,27,45.498214,-73.555745
Ville-Marie,27,45.493369,-73.566708
Ville-Marie,27,45.494169,-73.566072
Ville-Marie,27,45.492835,-73.570202
Villeray–Saint-Michel–Parc-Extension,28,45.566599,-73.592387
Villeray–Saint-Michel–Parc-Extension,28,45.564444,-73.589868
Villeray–Saint-Michel–Parc-Extension,28,45.562997,-73.592629
Villeray–Saint-Michel–Parc-Extension,28,45.561965,-73.590687
Villeray–Saint-Michel–Parc-Extension,28,45.561513,-73.593957
Villeray–Saint-Michel–Parc-Extension,28,45.560108,-73.592386
Villeray–Saint-Michel–Parc-Extension,28,45.560055,-73.595173
Villeray–Saint-Michel–Parc-Extension,28,45.558559,-73.595548
Villeray–Saint-Michel–Parc-Extension,28,45.55993,-73.597236
Villeray–Saint-Michel–Parc-Extension,28,45.561269,-73.597833
Villeray–Saint-Michel–Parc-Extension,28,45.562606,-73.596651
Villeray–Saint-Michel–Parc-Extension,28,45.563983,-73.599008
Villeray–Saint-Michel–Parc-Extension,28,45.565115,-73.59855
Villeray–Saint-Michel–Parc-Extension,28,45.564135,-73.595282
Villeray–Saint-Michel–Parc-Extension,28,45.568271,-73.597696
Villeray–Saint-Michel–Parc-Extension,28,45.568496,-73.595238
Villeray–Saint-Michel–Parc-Extension,28,45.58191,-73.619407
Villeray–Saint-Michel–Parc-Extension,28,45.580756,-73.619376
Villeray–Saint-Michel–Parc-Extension,28,45.580594,-73.620887
Villeray–Saint-Michel–Parc-Extension,28,45.581528,-73.622309
Villeray–Saint-Michel–Parc-Extension,28,45.58221,-73.624252
Villeray–Saint-Michel–Parc-Extension,28,45.582788,-73.622608
Villeray–Saint-Michel–Parc-Extension,28,45.584196,-73.626175
Villeray–Saint-Michel–Parc-Extension,28,45.58262,-73.625472
Villeray–Saint-Michel–Parc-Extension,28,45.577736,-73.630044
Villeray–Saint-Michel–Parc-Extension,28,45.576189,-73.629286
Villeray–Saint-Michel–Parc-Extension,28,45.576189,-73.631549
Villeray–Saint-Michel–Parc-Extension,28,45.574993,-73.630371
Villeray–Saint-Michel–Parc-Extension,28,45.574259,-73.627206
Villeray–Saint-Michel–Parc-Extension,28,45.573548,-73.627833
Villeray–Saint-Michel–Parc-Extension,28,45.57204,-73.626233
Villeray–Saint-Michel–Parc-Extension,28,45.572287,-73.624332
Villeray–Saint-Michel–Parc-Extension,28,45.570608,-73.621796
Villeray–Saint-Michel–Parc-Extension,28,45.569096,-73.623525
Villeray–Saint-Michel–Parc-Extension,28,45.568182,-73.624626
Villeray–Saint-Michel–Parc-Extension,28,45.567674,-73.620643
Villeray–Saint-Michel–Parc-Extension,28,45.567257,-73.616482
Villeray–Saint-Michel–Parc-Extension,28,45.569056,-73.619082
Villeray–Saint-Michel–Parc-Extension,28,45.569509,-73.618675
Villeray–Saint-Michel–Parc-Extension,28,45.56996,-73.618272
Villeray–Saint-Michel–Parc-Extension,28,45.570838,-73.618448
Villeray–Saint-Michel–Parc-Extension,28,45.567331,-73.614788
Villeray–Saint-Michel–Parc-Extension,28,45.565647,-73.61074
Villeray–Saint-Michel–Parc-Extension,28,45.565171,-73.614586
Villeray–Saint-Michel–Parc-Extension,28,45.563805,-73.611682
Villeray–Saint-Michel–Parc-Extension,28,45.563307,-73.614783
Villeray–Saint-Michel–Parc-Extension,28,45.561984,-73.60803
Villeray–Saint-Michel–Parc-Extension,28,45.564091,-73.607497
Villeray–Saint-Michel–Parc-Extension,28,45.562268,-73.603425
Villeray–Saint-Michel–Parc-Extension,28,45.564056,-73.603447
Villeray–Saint-Michel–Parc-Extension,28,45.564762,-73.602557
Villeray–Saint-Michel–Parc-Extension,28,45.566461,-73.601087
Villeray–Saint-Michel–Parc-Extension,28,45.569907,-73.602294
Villeray–Saint-Michel–Parc-Extension,28,45.570757,-73.599816
Villeray–Saint-Michel–Parc-Extension,28,45.573116,-73.604673
Villeray–Saint-Michel–Parc-Extension,28,45.574104,-73.60289
Villeray–Saint-Michel–Parc-Extension,28,45.574843,-73.605281
Villeray–Saint-Michel–Parc-Extension,28,45.576238,-73.607517
Villeray–Saint-Michel–Parc-Extension,28,45.575769,-73.608186
Villeray–Saint-Michel–Parc-Extension,28,45.575602,-73.610668
Villeray–Saint-Michel–Parc-Extension,28,45.577225,-73.611159
Villeray–Saint-Michel–Parc-Extension,28,45.580191,-73.616349
Villeray–Saint-Michel–Parc-Extension,28,45.578849,-73.616941
Villeray–Saint-Michel–Parc-Extension,28,45.578177,-73.614915
Villeray–Saint-Michel–Parc-Extension,28,45.579337,-73.618049
Villeray–Saint-Michel–Parc-Extension,28,45.575572,-73.624684
Villeray–Saint-Michel–Parc-Extension,28,45.560087,-73.60419
Villeray–Saint-Michel–Parc-Extension,28,45.559952,-73.606833
Villeray–Saint-Michel–Parc-Extension,28,45.559419,-73.610068
Villeray–Saint-Michel–Parc-Extension,28,45.558124,-73.610759
Villeray–Saint-Michel–Parc-Extension,28,45.556313,-73.609326
Villeray–Saint-Michel–Parc-Extension,28,45.557292,-73.612731
Villeray–Saint-Michel–Parc-Extension,28,45.554555,-73.609763
Villeray–Saint-Michel–Parc-Extension,28,45.553863,-73.61305
Villeray–Saint-Michel–Parc-Extension,28,45.552635,-73.610518
Villeray–Saint-Michel–Parc-Extension,28,45.551726,-73.61143
Villeray–Saint-Michel–Parc-Extension,28,45.55099,-73.611156
Villeray–Saint-Michel–Parc-Extension,28,45.550574,-73.612061
Villeray–Saint-Michel–Parc-Extension,28,45.55023,-73.612948
Villeray–Saint-Michel–Parc-Extension,28,45.549361,-73.613332
Villeray–Saint-Michel–Parc-Extension,28,45.54893,-73.614012
Villeray–Saint-Michel–Parc-Extension,28,45.548322,-73.614407
Villeray–Saint-Michel–Parc-Extension,28,45.547801,-73.614917
Villeray–Saint-Michel–Parc-Extension,28,45.54728,-73.615384
Villeray–Saint-Michel–Parc-Extension,28,45.546685,-73.61591
Villeray–Saint-Michel–Parc-Extension,28,45.545439,-73.61438
Villeray–Saint-Michel–Parc-Extension,28,45.545305,-73.61715
Villeray–Saint-Michel–Parc-Extension,28,45.544927,-73.618291
Villeray–Saint-Michel–Parc-Extension,28,45.543675,-73.617932
Villeray–Saint-Michel–Parc-Extension,28,45.542918,-73.620467
Villeray–Saint-Michel–Parc-Extension,28,45.54185,-73.620781
Villeray–Saint-Michel–Parc-Extension,28,45.541263,-73.620587
Villeray–Saint-Michel–Parc-Extension,28,45.540705,-73.621439
Villeray–Saint-Michel–Parc-Extension,28,45.540041,-73.621825
Villeray–Saint-Michel–Parc-Extension,28,45.539397,-73.622188
Villeray–Saint-Michel–Parc-Extension,28,45.538487,-73.622695
Villeray–Saint-Michel–Parc-Extension,28,45.537352,-73.623331
Villeray–Saint-Michel–Parc-Extension,28,45.538194,-73.626333
Villeray–Saint-Michel–Parc-Extension,28,45.539245,-73.625403
Villeray–Saint-Michel–Parc-Extension,28,45.540307,-73.625706
Villeray–Saint-Michel–Parc-Extension,28,45.540891,-73.624758
Villeray–Saint-Michel–Parc-Extension,28,45.541551,-73.624365
Villeray–Saint-Michel–Parc-Extension,28,45.542143,-73.624032
Villeray–Saint-Michel–Parc-Extension,28,45.543043,-73.623687
Villeray–Saint-Michel–Parc-Extension,28,45.544283,-73.622994
Villeray–Saint-Michel–Parc-Extension,28,45.545463,-73.622659
Villeray–Saint-Michel–Parc-Extension,28,45.546459,-73.62408
Villeray–Saint-Michel–Parc-Extension,28,45.545316,-73.625763
Villeray–Saint-Michel–Parc-Extension,28,45.545859,-73.628083
Villeray–Saint-Michel–Parc-Extension,28,45.547704,-73.626761
Villeray–Saint-Michel–Parc-Extension,28,45.549182,-73.629007
Villeray–Saint-Michel–Parc-Extension,28,45.550101,-73.625599
Villeray–Saint-Michel–Parc-Extension,28,45.548296,-73.63046
Villeray–Saint-Michel–Parc-Extension,28,45.54661,-73.630075
Villeray–Saint-Michel–Parc-Extension,28,45.547232,-73.632231
Villeray–Saint-Michel–Parc-Extension,28,45.545685,-73.633144
Villeray–Saint-Michel–Parc-Extension,28,45.544422,-73.633259
Villeray–Saint-Michel–Parc-Extension,28,45.543291,-73.634242
Villeray–Saint-Michel–Parc-Extension,28,45.542028,-73.634983
Villeray–Saint-Michel–Parc-Extension,28,45.540896,-73.635645
Villeray–Saint-Michel–Parc-Extension,28,45.540092,-73.632492
Villeray–Saint-Michel–Parc-Extension,28,45.540992,-73.631639
Villeray–Saint-Michel–Parc-Extension,28,45.542509,-73.631075
Villeray–Saint-Michel–Parc-Extension,28,45.543485,-73.630173
Villeray–Saint-Michel–Parc-Extension,28,45.544816,-73.629737
Villeray–Saint-Michel–Parc-Extension,28,45.543864,-73.626994
Villeray–Saint-Michel–Parc-Extension,28,45.542759,-73.627289
Villeray–Saint-Michel–Parc-Extension,28,45.541675,-73.628275
Villeray–Saint-Michel–Parc-Extension,28,45.540316,-73.628499
Villeray–Saint-Michel–Parc-Extension,28,45.539121,-73.629409
Villeray–Saint-Michel–Parc-Extension,28,45.538423,-73.637023
Villeray–Saint-Michel–Parc-Extension,28,45.539264,-73.63959
Villeray–Saint-Michel–Parc-Extension,28,45.547718,-73.604769
Villeray–Saint-Michel–Parc-Extension,28,45.548616,-73.603959
Villeray–Saint-Michel–Parc-Extension,28,45.549393,-73.602884
Villeray–Saint-Michel–Parc-Extension,28,45.550966,-73.601916
Villeray–Saint-Michel–Parc-Extension,28,45.552216,-73.600799
Villeray–Saint-Michel–Parc-Extension,28,45.553745,-73.600873
Villeray–Saint-Michel–Parc-Extension,28,45.554464,-73.598775
Villeray–Saint-Michel–Parc-Extension,28,45.555616,-73.601899
Villeray–Saint-Michel–Parc-Extension,28,45.557796,-73.600217
Villeray–Saint-Michel–Parc-Extension,28,45.56022,-73.599775
Villeray–Saint-Michel–Parc-Extension,28,45.558212,-73.603211
Villeray–Saint-Michel–Parc-Extension,28,45.55662,-73.604235
Villeray–Saint-Michel–Parc-Extension,28,45.556521,-73.606273
Villeray–Saint-Michel–Parc-Extension,28,45.553977,-73.604222
Villeray–Saint-Michel–Parc-Extension,28,45.552809,-73.606013
Villeray–Saint-Michel–Parc-Extension,28,45.551668,-73.607337
Villeray–Saint-Michel–Parc-Extension,28,45.550822,-73.607653
Villeray–Saint-Michel–Parc-Extension,28,45.549455,-73.607397
Villeray–Saint-Michel–Parc-Extension,28,45.549365,-73.609012
Villeray–Saint-Michel–Parc-Extension,28,45.548401,-73.60906
Villeray–Saint-Michel–Parc-Extension,28,45.547796,-73.609611
Villeray–Saint-Michel–Parc-Extension,28,45.546657,-73.611034
Villeray–Saint-Michel–Parc-Extension,28,45.544812,-73.611802
Villeray–Saint-Michel–Parc-Extension,28,45.542901,-73.614027
Villeray–Saint-Michel–Parc-Extension,28,45.542072,-73.615072
Villeray–Saint-Michel–Parc-Extension,28,45.541623,-73.616921
Villeray–Saint-Michel–Parc-Extension,28,45.540572,-73.614693
Villeray–Saint-Michel–Parc-Extension,28,45.540197,-73.617257
Villeray–Saint-Michel–Parc-Extension,28,45.541544,-73.618504
Villeray–Saint-Michel–Parc-Extension,28,45.539489,-73.617234
Villeray–Saint-Michel–Parc-Extension,28,45.53909,-73.619379
Villeray–Saint-Michel–Parc-Extension,28,45.537641,-73.62005
Villeray–Saint-Michel–Parc-Extension,28,45.536604,-73.617467
Villeray–Saint-Michel–Parc-Extension,28,45.538159,-73.616288
Villeray–Saint-Michel–Parc-Extension,28,45.534999,-73.621212
Villeray–Saint-Michel–Parc-Extension,28,45.5308,-73.625488
Villeray–Saint-Michel–Parc-Extension,28,45.529406,-73.624172
Villeray–Saint-Michel–Parc-Extension,28,45.528292,-73.624779
Villeray–Saint-Michel–Parc-Extension,28,45.526771,-73.625492
Villeray–Saint-Michel–Parc-Extension,28,45.526589,-73.622471
Villeray–Saint-Michel–Parc-Extension,28,45.526063,-73.622861
Villeray–Saint-Michel–Parc-Extension,28,45.525778,-73.623703
Villeray–Saint-Michel–Parc-Extension,28,45.525034,-73.62364
Villeray–Saint-Michel–Parc-Extension,28,45.524319,-73.624195
Villeray–Saint-Michel–Parc-Extension,28,45.525121,-73.626551
Villeray–Saint-Michel–Parc-Extension,28,45.525631,-73.629066
Villeray–Saint-Michel–Parc-Extension,28,45.526662,-73.629641
Villeray–Saint-Michel–Parc-Extension,28,45.527378,-73.629211
Villeray–Saint-Michel–Parc-Extension,28,45.527651,-73.628308
Villeray–Saint-Michel–Parc-Extension,28,45.528096,-73.627303
Villeray–Saint-Michel–Parc-Extension,28,45.528825,-73.628354
Villeray–Saint-Michel–Parc-Extension,28,45.529304,-73.627343
Villeray–Saint-Michel–Parc-Extension,28,45.529615,-73.626408
Villeray–Saint-Michel–Parc-Extension,28,45.530662,-73.629983
Villeray–Saint-Michel–Parc-Extension,28,45.530319,-73.630793
Villeray–Saint-Michel–Parc-Extension,28,45.529744,-73.631126
Villeray–Saint-Michel–Parc-Extension,28,45.529203,-73.631459
Villeray–Saint-Michel–Parc-Extension,28,45.528453,-73.63189
Villeray–Saint-Michel–Parc-Extension,28,45.527203,-73.632326
Villeray–Saint-Michel–Parc-Extension,28,45.526561,-73.632993
Villeray–Saint-Michel–Parc-Extension,28,45.527768,-73.635968
Villeray–Saint-Michel–Parc-Extension,28,45.528847,-73.634997
Villeray–Saint-Michel–Parc-Extension,28,45.530113,-73.634577
Villeray–Saint-Michel–Parc-Extension,28,45.531044,-73.634032
Villeray–Saint-Michel–Parc-Extension,28,45.532765,-73.636798
Villeray–Saint-Michel–Parc-Extension,28,45.531852,-73.637205
Villeray–Saint-Michel–Parc-Extension,28,45.531162,-73.639963
Villeray–Saint-Michel–Parc-Extension,28,45.529593,-73.638501
Villeray–Saint-Michel–Parc-Extension,28,45.528894,-73.638949
Villeray–Saint-Michel–Parc-Extension,28,45.528416,-73.639228
Villeray–Saint-Michel–Parc-Extension,28,45.530008,-73.642487
Villeray–Saint-Michel–Parc-Extension,28,45.530654,-73.64501
Villeray–Saint-Michel–Parc-Extension,28,45.531201,-73.64493
Villeray–Saint-Michel–Parc-Extension,28,45.531839,-73.645084
Villeray–Saint-Michel–Parc-Extension,28,45.530341,-73.645876
Villeray–Saint-Michel–Parc-Extension,28,45.529256,-73.642353
Villeray–Saint-Michel–Parc-Extension,28,45.533451,-73.644137
Villeray–Saint-Michel–Parc-Extension,28,45.532885,-73.644412
Villeray–Saint-Michel–Parc-Extension,28,45.532345,-73.644738
Villeray–Saint-Michel–Parc-Extension,28,45.532533,-73.640423
Villeray–Saint-Michel–Parc-Extension,28,45.53333,-73.639901
Villeray–Saint-Michel–Parc-Extension,28,45.529051,-73.620562
Villeray–Saint-Michel–Parc-Extension,28,45.527365,-73.622597
Villeray–Saint-Michel–Parc-Extension,28,45.527647,-73.621654
Villeray–Saint-Michel–Parc-Extension,28,45.528229,-73.621258
Villeray–Saint-Michel–Parc-Extension,28,45.556552,-73.59716
Villeray–Saint-Michel–Parc-Extension,28,45.547557,-73.634578
